artist;track;track_id;track_listens
Rob Zombie;Dragula;6Nm8h73ycDG2saCnZV8poF;328,982,835
Rob Zombie;Living Dead Girl;10V8XpuyMoEcSMfM79WDET;129,699,990
Rob Zombie;Superbeast;4eNnMvUrSu2TRpySjVC0Pv;91,179,723
Rob Zombie;Feel So Numb;6KnNDix4Owr4vNmsPhLmxD;54,192,259
Rob Zombie;The Satanic Rites of Blacula;1JeGX4cixemJfBJl6XGQES;10,018,196
Marilyn Manson;The Beautiful People;2aIB1CdRRG7YLBu9hNw9nR;311,716,373
Marilyn Manson;Sweet Dreams (Are Made Of This);2302lUwfZ4S4dVyPOCDFnQ;326,846,385
Marilyn Manson;Tainted Love;0ZeKQudydO2uQJpfr6gNC8;148,935,036
Marilyn Manson;This Is The New Shit;5P13mfqn9o3ToFPTxowEgO;129,156,092
Marilyn Manson;The Fight Song;6pfdW2NouUI3ZnugM7r0G0;75,379,370
Fear Factory;Linchpin;4qjvr0qMFUo26SxwC4VygS;40,869,117
Fear Factory;Replica;5YeQoMo5py82YmqXMTjM5S;21,348,628
Fear Factory;Soul Hacker;1ZEHPid4qHr05Z7QpwLJuW;5,868,393
Fear Factory;Edgecrusher;12PJ8kfsZI7bZP3DGmsjqy;11,416,069
Fear Factory;Cars - Remix;5gp7nuCjOwI79WfO65di78;14,108,485
Rammstein;Sonne;3gVhsZtseYtY1fMuyYq06F;344,936,689
Rammstein;Du hast;6XcoiOYiNbIxzpt8WRxq8Z;471,572,460
Rammstein;Deutschland;2bPGTMB5sFfFYQ2YvSmup0;383,808,781
Rammstein;Engel;5Zuboc3Cj9Ldnc8HyUnNUK;231,172,440
Rammstein;Dicke Titten;5KTBaWu8IOczQ0sPWzZ7MY;87,111,744
Dope;Die MF Die;5bU4KX47KqtDKKaLM4QCzh;149,316,770
Dope;You Spin Me Round (Like A Record);0Hxty2K8F2DrrCXQyQVpBo;73,511,958
Dope;Debonaire;0eEJrthp6PcMd33xs2NLrc;50,171,231
Dope;Rebel Yell;2njA611I0vuqOyeq356mGO;17,844,453
Dope;My Funeral;6JEgyvjdGb4CYzcCh6fssP;13,919,359
Filter;Take A Picture;6q4aoWgTQ8td2AvqQXuFqm;91,750,882
Filter;Hey Man, Nice Shot - Remastered Version;1IyHPt3b6BrhdMwNyk0VM0;90,514,407
Filter;(Can't You) Trip Like I Do - 2009 Remastered Version;3qiXr7dKZkCElXo2Lk6ICK;13,752,502
Filter;Welcome To The Fold;0oPcNTwHKpYnDZfkcdOsiA;13,155,635
Filter;Obliteration;3juffqyuhqPTonmbbi4tDs;256,202
Static-X;Push It;6O7pihLJgeqxUnG7u9oYL2;88,795,035
Static-X;The Only;35ZmCVnfYRdK1iLGCxNhMa;81,278,910
Static-X;I'm With Stupid;6uOzYMGucTA0MAFwS2FNB2;20,590,985
Static-X;Cold - 2022 Remaster;6BZ5pRMvPfxsJLLeztmme5;24,816,124
Static-X;Skinnyman;6doZryBQYC5hQJdx1lyc2W;16,064,719
Orgy;Blue Monday;5267gVdYWrLoz6ClOhlqmE;56,545,667
Orgy;Stitches;5Y76U25W2UAZF9AwfrFAoJ;10,887,076
Orgy;Fiction - Dreams in Digital;6NldY5aZigWeeGIMY41qG6;7,072,962
Orgy;Opticon;0FXxj9RuhwtQbpUCoDgju7;3,858,458
Orgy;Blue Monday - Single Mix;7wKxPTr69jQEjOu0nNcijl;5,124,797
Skillet;Monster;2UREu1Y8CO4jXkbvqAtP7g;574,048,907
Skillet;Hero;4CbKVDZkYKdv69I4bCaKUq;377,593,721
Skillet;Feel Invincible;0i8JFpqe9cKwnrcvoNgl1L;311,231,339
Skillet;Awake and Alive;0nkzd3yNniB767zSDDdLZ3;226,344,489
Skillet;The Resistance;5O9Dz0h08LuBi0aVvDcylh;164,964,274
Nine Inch Nails;Closer;5mc6EyF1OIEOhAkD0Gg9Lc;223,520,052
Nine Inch Nails;The Hand That Feeds;4L5r9XNiWJ7cbqcIiNvVes;109,759,355
Nine Inch Nails;Head Like A Hole;3ckd4YA4LcD3j50rfIVwUe;58,282,657
Nine Inch Nails;Hurt;27tX58NOpv1YKQ0abW7EPy;85,722,676
Nine Inch Nails;Every Day Is Exactly The Same;11sSvwrDX5BBUhbBZRKUxy;39,160,384
Motionless In White;Another Life;0YZEYxd1oiqZRFhnnmTKKi;135,628,112
Motionless In White;Masterpiece;3c9kVsKF68xMzlS0NikVn3;39,320,780
Motionless In White;Voices;0SnvI0twJ1Mnh0rJlBRrf0;79,365,330
Motionless In White;Slaughterhouse (feat. Bryan Garris);2ClgEn1FZxchrqRZ04JZzj;20,252,943
Motionless In White;Werewolf;1e1rQNYCZToyBDDka1Io34;20,335,286
Coal Chamber;Loco;1aiHmIlCiiHUTqS1CYzuTM;32,835,206
Coal Chamber;Sway;19bAcl8m0DEUzteLSBDnzH;12,175,351
Coal Chamber;Fiend;5YCEVdLLSFPnhfma05qx7o;7,671,020
Coal Chamber;Shock the Monkey;5NXTDuDe0BQ8trPWGaE5ih;7,342,143
Coal Chamber;Big Truck;2E0hbCAAemTXn8TUArR76o;6,281,207
Lindemann;Steh auf;2cwwUYTPOEfz0pam6tiVZz;40,124,042
Lindemann;Knebel;1C1MRQAQSuYWXJKziMZWoR;23,901,114
Lindemann;Allesfresser;69InBLmrz7Cu0jBJk1dAgw;13,622,004
Lindemann;Platz Eins;4kF5GADt85FeD8Y26RRyLY;14,386,634
Lindemann;"Frau &amp; Mann";3TUBcFD2zioMC1jt6L8ILn;16,065,835
Powerman 5000;When Worlds Collide;0tBDTxoIrcvromNXUvBvUh;106,866,770
Powerman 5000;Bombshell;2yY4ojg6wfEFBGVZoJuXqK;21,418,195
Powerman 5000;Free;6G3waRixEIXegXfbRTaIqJ;10,187,050
Powerman 5000;How To Be A Human;7zkl0wxKXZBRBQeZBkXDiZ;6,906,306
Powerman 5000;Black Lipstick;5F6ZlYGzQR0RWLlkY5i03R;3,847,627
Ministry;Jesus Built My Hotrod;0BX3ysoHJvxmLEhPMAfb2z;20,419,421
Ministry;N.W.O.;2D9LxUcR9zWxQtxiHsMA0n;10,931,640
Ministry;Just One Fix;0Vcpo9El50PNNbZXfKbNti;14,049,528
Ministry;Thieves;6KCthSzW230fnf6IygPaI0;8,454,508
Ministry;Goddamn White Trash;0JqtLoPU1i47itdwKRg2Zo;112,284
OOMPH!;Augen auf!;3Wcn9qe6m0Hrq117DZCMEQ;25,289,538
OOMPH!;Labyrinth;5GJtUX7Kez71ipe1OeDKF7;19,032,023
OOMPH!;Wem die Stunde schlägt;7esychrebSF8UTqpzbHxuo;293,208
OOMPH!;Gott ist ein Popstar;5tyddXAxVk8U39sq4zUFCQ;7,855,255
OOMPH!;Sandmann;0sirCV8os5AwHHaMa3IDyX;6,435,005
Celldweller;Shapeshifter (feat. Styles Of Beyond);7yLzGp7vC3qg5FlBmUa8Rg;24,671,874
Celldweller;Good L_ck (Yo_'re F_cked);4qJrDTPDsQqaYGKMj0Thjk;11,902,937
Celldweller;Switchback;3lUwCryVobacobYrN5f2Je;21,585,365
Celldweller;One Good Reason;6emFSnI7s0EH1khjaNz2Y4;9,076,748
Celldweller;Waste My Time;3Yw27jlwvCUrYSsDjo47Pr;142,614
3TEETH;Slum Planet;45bwcq8x0C98NazTC43JsQ;947,483
3TEETH;Merchant of the Void;3BIQ9Y3WCwRWZju6jHXHuA;1,342,612
3TEETH;PUMPED UP KICKS;2jtHoahMaDTkdplWVboumX;13,202,361
3TEETH;Drift;5ErepV2f7SUReTdqOzG0Qk;229,749
3TEETH;You Spin Me Round (Like a Record);61tMLCfIycEtYPJr3v9cPn;3,482,253
Gothminister;Liar;5SSgOEhCl3C20ioDkt96fr;5,140,931
Gothminister;Monsters;5S5Z9VYSKwr9myAHv7h7aJ;4,063,298
Gothminister;The Sun;34RdQTlscLdiGP9KXwIJpL;1,936,046
Gothminister;Ich will alles;6PKqJoUMBdkqCrdTuqFGkb;1,980,020
Gothminister;Darkside;3aBEJyRw2QzLebSJbrAbmE;3,433,082
Stabbing Westward;Save Yourself;13ZS2V2RsGWguOYYvIqDN5;22,871,233
Stabbing Westward;Shame;5YiQXkMn3M8ZauBUKGHi4s;5,483,521
Stabbing Westward;What Do I Have to Do?;5Ov1sRzyusTNbrK7Q9FvSU;5,156,968
Stabbing Westward;The Thing I Hate;4ibsb2epoSHZzDCeoZEluQ;3,570,069
Stabbing Westward;I Am Nothing;3AbsnquyVPrryreclU5fvx;811,662
Erdling;Mein Element;0HE0JChMtWOmFBp5o6N1CQ;6,939,763
Erdling;Blizzard;2n0lbf90sDwDXqLiZP1j2j;4,175,146
Erdling;Blitz und Donner;4vvLErCs3SUsDxLXfvCzGj;3,539,103
Erdling;Supernova;41yLs7vUepjeFf5Dpg8tMW;2,441,899
Erdling;Rabenherz;0ZGY8Yisqno96s7RDIs2GU;965,097
SKYND;Robert Hansen;58AVrIMAKkOaip1CCqHxcU;186,653
SKYND;Tyler Hadley;6Cpz693XZKlnvcxXs1886F;6,647,839
SKYND;Edmund Kemper;5txHu4QZqk9wp38juboMr2;429,482
SKYND;Columbine (feat. Bill $Aber);047ZfC87FFox5qD04CVsIE;3,582,628
SKYND;Jim Jones;7voqYiZoYUyEJnZWWa7d6d;3,696,001
KMFDM;Megalomaniac;1d3iQh4fTm5D6iRtgrZPZ9;8,544,823
KMFDM;A Drug Against War;0jHmidMFTjOSkzuHrNepY7;4,359,524
KMFDM;Professional Killer;5IZAYQW50Zb5r4yldkjDbF;5,460,793
KMFDM;HYËNA;2mPYdoSr3T9VLi94oV7ob5;948,524
KMFDM;Stray Bullet;4OWpVzi8xOMjLipxYxeJYl;3,164,589
Megaherz;Jagdzeit;1mTCbTpcM1nKkH0wGf70Zq;10,898,105
Megaherz;Himmelsstürmer;7kXzQDN8IPuGI6paQmClIZ;3,680,414
Megaherz;In Teufels Namen;08SHjTNN4H2uBvRM26skRS;55,720
Megaherz;Alles Arschlöcher;7uS9EI8Ga0BEj1SyWmk0GV;168,453
Megaherz;Engelsgesicht;68uMfEn9SOOZXXmEooSck0;90,063
Skinny Puppy;Assimilate;512No5uXtXbhNh7OOz03pF;5,874,064
Skinny Puppy;Worlock;1FnWALljyyPI9zWasp5q1T;2,749,298
Skinny Puppy;Glass Houses;5rYprqP1M75cEGDmcz41tB;893,468
Skinny Puppy;Smothered Hope;0jZaj1P1ZWt4egiHYiK5uT;1,865,179
Skinny Puppy;Pro-test;5zxbketjFxxHhJYCwbGOaG;2,202,463
Killing Joke;Eighties - 2007 Digital Remaster;21T9lWigjSIMg9uD6ZfRnQ;29,501,871
Killing Joke;Love Like Blood;1zkQJfNo2KpqqCKOOvWPF4;25,987,930
Killing Joke;"The Death &amp; Resurrection Show";2JUo8iX8FC05xd9GEpw9BI;11,706,354
Killing Joke;Love Like Blood;14z3RzUHeZQgtpOlSYvmZD;7,992,874
Killing Joke;Euphoria;0Bfo0gblJF8jBoiy6wUmIp;2,942,276
Emigrate;1234;19T79JA6PgqCbYOYZ3e1bV;18,234,983
Emigrate;Rainbow;2YItxQ9Gfa7tQVeSiLp1JJ;7,418,677
Emigrate;ALWAYS ON MY MIND (feat. Till Lindemann);3bykR3xriSOvNRSZ6pX6Vy;3,956,571
Emigrate;Hypothetical;2V2qFfHTvcybWdIqXeuxqb;3,641,619
Emigrate;I'm Not Afraid;0c8EUjGvFZvc0kia5MABDy;4,390,456
Turmion Kätilöt;Pyhä Maa;0891uRCvRHGNrkpnGHQHVZ;13,915,518
Turmion Kätilöt;Teurastaja;4R0CDTCcSDzmJHVnmIrZSe;12,204,838
Turmion Kätilöt;Sikiö;4NuH8DU6PpMJ8H867lmuML;8,647,313
Turmion Kätilöt;Naitu;3bPM4JJvL7VwcnMh9Yl2Oz;5,614,100
Turmion Kätilöt;Kuolettavia Vammoja;0B8Ho3rLw1WXS9XXNTHoUv;1,130,722
Combichrist;Never Surrender;5BPpMjVqRjTQdjo772YKPn;8,270,692
Combichrist;Compliance;49zipa0IDIwCOAcuwHsyj9;2,653,261
Combichrist;Skullcrusher;4o5ybb60LyiwZnIut7OnGu;4,076,055
Combichrist;This S*It Will Fcuk You Up;0yoaBK0CF2bBipT7FRhRAr;6,913,341
Combichrist;Throat Full of Glass;5JfscSiPfQHsS8Kc0pbAXd;7,060,210
Gravity Kills;Guilty;4YhqUU66bIqBapat2XD1Cg;6,622,431
Gravity Kills;Enough;4D4wh1GyvA4gSxBN7e7ysN;1,250,107
Gravity Kills;Inside;4PXDqf1TkieaK5fVxwDwuO;303,108
Gravity Kills;Goodbye (Demo Version);2fPGYfoITCLNdQ4wQUyBjr;541,063
Gravity Kills;Blame;0wk5VROsz4UAPD15m01YWS;642,638
HEALTH;Crimewave;7dxQFzp8zZzgDkaYEXQZIv;158,361,362
HEALTH;Major Crimes;3nh5RSXnRSHWuQbOJvQr0g;13,602,793
HEALTH;NO ESCAPE;5Xg5bGbWHToIMSsqWxOsej;4,105,165
HEALTH;JUDGEMENT NIGHT;6pRvjdaG7JB2TPSShF8y3O;8,479,566
HEALTH;HATEFUL [Feat. SIERRA];1s4ym7eC16ckglNEcPe2Lw;1,409,137
Ost+Front;Ikarus;1b6Ew1aj2KZ8P4v1WAHZXu;3,048,766
Ost+Front;Honka honka;1TkWjmb2Czsf1h0ZEM8PEp;1,355,944
Ost+Front;Out of the Dark;0rYUEUJyTxAb1aAK0Ab4lz;1,700,535
Ost+Front;Viel Spaß beim sterben;1nO6e1COcmR2CWq25Rknse;1,030,340
Ost+Front;Mensch;5TkS6Wl0IprYuAfgPUd6mR;2,283,934
Machines Of Loving Grace;Golgotha Tenement Blues;20yvxFLMl0n4nvrDaqZ6ol;3,986,988
Machines Of Loving Grace;Butterfly Wings;7i4r4Va4nFf5sLfa2xcWoa;830,469
Machines Of Loving Grace;Perfect Tan (Bikini Atoll);1etegTasEsjmiZcKT0qMfQ;196,998
Machines Of Loving Grace;Lilith/Eve;2TFfT8V6paTbSx3sjoEWgM;182,133
Machines Of Loving Grace;Suicide King;5Y1juC9r3pY8DOv8TjMPCA;111,296
Blue Stahli;ULTRAnumb;3B0hzwc1e8AYOytj9hZS2I;37,428,032
Blue Stahli;Rockstar;0J9xyNtSafUCjLksYrwFqI;9,732,961
Blue Stahli;Ready Aim Fire;4am4K4T77bNZTlYmX3GMYa;6,355,945
Blue Stahli;Anti You;2eeUUqITZqOEuNByNoCZG5;9,340,663
Blue Stahli;Break and Enter;3666GsMZa11dgLdEUv83qf;63,170
My Life With The Thrill Kill Kult;After the Flesh;2GGFfHz2laYuGNDtqJRvAK;3,173,047
My Life With The Thrill Kill Kult;"A Daisy Chain 4 Satan - Acid &amp; Flowers Mix";5FwLDsdAgRVc3lZjam3euf;3,728,231
My Life With The Thrill Kill Kult;"The Days of Swine &amp; Roses";3XUHGVSsYXcs7RkT3M9yQM;857,555
My Life With The Thrill Kill Kult;The Devil Does Drugs;0Nc4TI9dwcUZ6Y2q8Z7jbA;771,431
My Life With The Thrill Kill Kult;Sex on Wheelz;38znPjUgvfHU2ekiYqWTxF;785,143
NA CHUI;TILL THE END;7brFX4c6J3FbsHuIEw2uHi;2,501,195
Pitchshifter;Genius;4GtKwWPKlVWrhmCmOGFb51;5,813,664
Pitchshifter;Microwaved;0q06WhZb0yS9THK2GWYGPV;1,225,556
Pitchshifter;W.Y.S.I.W.Y.G.;3XIFuB6uJoSyqILEVO0E4P;735,254
Pitchshifter;Please Sir;3qcQIZebFCcITpR9E0YGxS;364,822
Pitchshifter;Innit;1kAUZ8xm4hcAn00TnqP2oQ;261,292
American Head Charge;Just So You Know;07TwX5DB1dq9tJ1L7z77qb;10,370,831
American Head Charge;A Violent Reaction;00YeAWckFwAyrvzvHlYMOk;3,621,137
American Head Charge;Seamless;6aMf7zellt7UckaMMjFSOk;2,352,065
American Head Charge;Pushing The Envelope;3R95FwF2Dge6BQ7FG5ZRYT;1,388,139
American Head Charge;Song For The Suspect;6v3lZvwCQp4TcBz6KATAMF;885,993
Eisbrecher;Verrückt;7AbeYC9dss7l0YtQz9fWy0;27,153,725
Eisbrecher;Was ist hier los?;42COu0u76ahdsby0hKfMPH;16,487,162
Eisbrecher;Zwischen uns;7BOQf672CArOXYDR962JEx;16,808,287
Eisbrecher;This is Deutsch;6K7aVJFwIcszcR9IwslSvC;7,986,524
Eisbrecher;FAKK;2zd2TPYOTYtGiGwXbHNs9N;5,558,102
Rabbit Junk;Neurodivergent;3OOIKPMVqlCALvphXtAPkp;1,505,758
Rabbit Junk;Idontgivea***K;0P6soDF1syQ592sUCseXHe;6,035,721
Rabbit Junk;Fight Me, Erebus;0tnPnPjE74YICbqe28nhn5;60,249
Rabbit Junk;Reveal;5H5ePVxBUVXE7KXiCTpfGp;2,536,896
Rabbit Junk;Bits and Razors;1u9wZPcZ72MtBdmsmh0FdT;3,335,954
Dope Stars Inc.;Many Thanks;0VTDOr2TTKXeTAeXTfSLQH;2,142,287
Dope Stars Inc.;Lies Irae;2TNDvSljAu4Rjh9iM3VTcf;3,570,832
Dope Stars Inc.;Bang Your Head;2Yc22EQ38tgtiiVYCev8Ug;1,373,313
Dope Stars Inc.;It's Today;6NWif9YQ0TMkJYG37vbSi8;332,450
Dope Stars Inc.;Take It;4XBlZ6TbNRgVzT2o5NgLYD;187,255
Davey Suicide;Medicate Me;5y2aBi3vXTCH482nH6Aq58;2,198,095
Davey Suicide;One of My Kind;456JvxHYteELO051pxAZL3;331,106
Davey Suicide;Rise Above;0LDmTLFBfChyvCGdD8sXgj;416,178
Davey Suicide;Animal;0DhhO6itO6GQyY0tF2HYsK;113,763
Davey Suicide;I Was Made for Loving You;4y4UAO9zj4I3jKyBtD7OAZ;81,728
Boom Kitty;Spin Eternally;18qs3auwHsCpJjBMp43y2F;5,135,336
Boom Kitty;Power Trip;3OWawZ2SZjoBNfzwlamCTI;4,393,766
Boom Kitty;Rum n' Bass;6rcX2cAezpErEs8iOmAd3p;5,336,068
Boom Kitty;Badland;1BdN94B6PTYh6NQ9n92cJd;3,051,120
Boom Kitty;Burning Sands;27HzWyhS60yKqF4LC7dboA;2,782,737
Code Orange;Take Shape (feat. Billy Corgan);4GswFW5miCkwi9iqrDqEw4;902,457
Code Orange;WWE: Shatter (Bray Wyatt);4S8RzeHLdmpFc8ohVomQFd;3,405,630
Code Orange;Forever;1G6czdqgskwJ4cBgx9CDAJ;8,394,225
Code Orange;Grooming My Replacement;0FMJNZDjRFPEBvI86u8NAZ;335,057
Code Orange;Swallowing the Rabbit Whole;2hlkONIHvQp5dbnwLTtwhz;4,828,776
Deathstars;Death Dies Hard;3pF7ccBtOdiA7eWCTTv2E6;9,862,621
Deathstars;Blitzkrieg;7aYbn3cGKLLNNWX0bcvISv;7,766,493
Deathstars;Cyanide;7ihBxFHKXTkb37W0Wr1kgs;6,987,227
Deathstars;Ghost Reviver;24F2rp6MRkq3UEwNMRoPJC;3,783,479
Deathstars;The Perfect Cult;18KyWZgoYkBwmrXrWa7yjp;2,497,103
Die Krupps;Nazis auf Speed;4TSofonUOOtceehLhk86Ra;2,865,397
Die Krupps;To The Hilt;5H8EzvO3WV2jtoYrowmwVd;2,590,576
Die Krupps;Schmutzfabrik;17hDtW7dezY8ea2mODQXob;1,358,166
Die Krupps;Robo Sapien;6S7UJeVwkHxyKzkIw0VBlK;1,318,642
Die Krupps;Vision 2020 Vision;373URNgk4giO4i94rwR8yb;1,150,541
Rave The Reqviem;Holy Homicide;3IIyTdTmKfL4b3U1qOrBTo;3,057,967
Rave The Reqviem;Skydweller;46XKwgC2uZZWRrIdUcVpGg;3,510,952
Rave The Reqviem;Crack the Sky;2CJ7snjYimUiyHkgKn2yOG;3,465,520
Rave The Reqviem;Colossvs;2UT1QfO4PD8fYaKaZetv2t;2,673,458
Rave The Reqviem;Are Yov Happy Now, Fidelio?;5YQL9rxMZzOfXlly11ttcK;2,843,390
Front 242;Headhunter (V1.0);3iZIki3LcOtyY3Cg5DEllm;7,284,827
Front 242;Headhunter V3.0;0cQyA8Rf1Tso2y9ZifoIqu;2,535,503
Front 242;Welcome to Paradise (V1.0);4oSMbFj0JtPnlqQ0kxn8KL;1,552,756
Front 242;"Tragedy &gt;For You&lt;";7DNbBr7jR0ZSotyeRqf7Ns;1,806,398
Front 242;No Shuffle - Remastered;2WHePawMoN02zEfCUwDQTY;823,224
Pain;Party in My Head;0iqJIE15UsLphh2BdZ3aoh;26,382,939
Pain;Shut Your Mouth;1gUq6SezLS3lc7KxBZaA3A;39,755,725
Pain;Call Me;5U55XOD12TH5erGrc59obM;6,160,067
Pain;Same Old Song;59QR9JTQH2xtbeQchHwJcz;11,604,737
Pain;Gimme Shelter;0Id6fe3XI894fu4X986cz9;4,312,978
Sister Machine Gun;Sins of the Flesh;1sVdAZGlSHDGUfOqLnJpeS;1,789,859
Sister Machine Gun;Burn;2mCEePU11yqfVj2z4texvT;798,025
Sister Machine Gun;Better Than Me;1hDA6ffs5l4MH7T7E1eQw8;189,695
Sister Machine Gun;Red;1jHLb6P0xwuluIdTeo7P5F;151,505
Sister Machine Gun;Temptation;6eozu7zyctAdckJoPdCvSL;191,894
Lock The Basement;Come Back to Life;4D1ucjSLckZ74e0rUfdFMg;1,411,607
Lock The Basement;Feed Our Lie;1UxhZwFgV4t8OSBWORCBMG;1,018,034
Lock The Basement;Second Class Human;0GXLhEj4Sf0AnqW3IEUIyq;59,102
Lock The Basement;No Revolt;0h0inYywNdpfprfAtkCsuV;115,357
Lock The Basement;Shag Inc.;2jvfslg4qFcZ5kdYWjGYO9;19,701
Godflesh;Shut Me Down;3LxT4mhYd4JkagpE43Nv9m;1,649,023
Godflesh;Like Rats;4kr3TSDNNOdv09snNWytEo;1,128,593
Godflesh;NERO;5Ekh99Y3q83ujBP8pdbT9o;111,083
Godflesh;LAND LORD;6EelKgER3Uiek0YsY58QGl;73,407
Godflesh;Christbait Rising;4qVI1SgIKvAjFFQgkLGMKT;630,371
16Volt;Suffering You;0HzbDl381rdXtSOaJk20eH;2,258,645
16Volt;Motorskill;4xlCWxZPvmoVHe1KSvOv0b;99,291
16Volt;And I Go;5mbmik1naRaWa7q0T8zGCa;207,040
16Volt;I Fail Truth;4fJ7gK5Dwl8l6u1ASMBE5L;127,071
16Volt;Everyday Everything;4Zvp19QPF9TjcoTh1x8SZH;125,409
1000 Homo DJs;Supernaut;1LkYAkYzqq7TbJTGfx3ixY;2,314,596
1000 Homo DJs;Supernaut (Trent Vocals);7ylD2IT1JdSfx6JS8OZ4Uj;534,321
1000 Homo DJs;Apathy;73r9TTM2qqFJ7SCRnUJFy2;227,274
1000 Homo DJs;Hey Asshole!;79wD8zUlTsjaJkWqVy6Hex;115,898
1000 Homo DJs;Better Ways;0UkgK6DWSXwnPdKEGN7OMp;67,137
Revolting Cocks;Attack Ships on Fire;43zzNBaOzTuSraWzROV5AG;971,238
Revolting Cocks;"Beers, Steers &amp; Queers";0po7b87GkezJJiumLqTZlW;763,321
Revolting Cocks;Stainless Steel Providers;3p70lEmiZG0WPVUV13HDGw;358,698
Revolting Cocks;Something Wonderful;2cbFotGJZ5FoT50oItc6BB;224,692
Revolting Cocks;Me So Horny;1IbZPhRglDgjfrSWfjvI9w;422,521
Zeromancer;Dr. Online;5hUXk4avvJ7a1vjbsS0Kiq;5,423,538
Zeromancer;Lcyd;3aex2xa5QN5VDt6qWnX6fW;1,696,794
Zeromancer;The Underground;1oHsRgutNyd2W3cdD9bWRM;1,087,321
Zeromancer;Auf Wiedersehen Boy;3qXtGV4zam1s6wCfzo90kQ;613,868
Zeromancer;Bye-Bye Borderline;7Im2KkL9w84lCJFcFTSxQg;877,173
MDFMK;Torpedoes;40Nz6mf4yuDeOW0sscIS63;1,191,943
MDFMK;Witch Hunt;40qswpYwi7uEXMOT3ABLt3;466,273
MDFMK;Rabble Rouser;4CNYAcxsUkLOFNOjVu98xc;269,027
MDFMK;Hydroelectric;4pgTiDkVmdVzdYwcgN045O;181,095
MDFMK;Get Out Of My Head;14ejJyr3JU3zb5uDHARUP6;156,554
PIG;"Prey &amp; Obey";010zNby24HBoMyMZClgViJ;1,757,053
PIG;"Drugged Dangerous &amp; Damned - Jagz Kooner Remix - Edit";57RSLuRekrQmayp76jvrov;105,698
PIG;That's the Way (I Like It) - Rougher;4O6XbB2TtpT5OrfXJsVC11;180,296
PIG;Here To Stay;0HrsDbQbc05xJ94ADqUPCh;122,750
PIG;The Diamond Sinners;2A0Jazvc2RwyVlar33tIbY;247,571
The Silverblack;Boku no Sensou - My War;49BTv3SubeyESnpXlRfCPm;144,325
The Silverblack;Prototype;7k2SHJ8HKjjW3sZcDj2eAz;1,438,141
The Silverblack;"D4TM - NeroArgento &amp; The Silverblack Remix";4KXJmmH1av6qf3jK9pVnCw;49,193
The Silverblack;Breathing Fire;0kz1470xCsui2qJFMu4JUi;57,846
The Silverblack;"D4TM - NeroArgento &amp; The Silverblack Remix - Instrumental";6y2CIOvl5ytGLSdg9zzGI2;35,077
Prick;Animal;0ppkIgN7FXvAtHD95pMvRH;754,849
Prick;Other People;2j0H0w9qREql1UHMXin6hL;123,020
Prick;I Apologise;60If3TuDrL89LTiwfzRPCF;80,958
Prick;Animal;6gRprxpQZYflYU9kDoUKvX;101,309
Prick;Communiqué;2wql0u86S9F7n983FXq3XW;95,070
Nitzer Ebb;Join the Chant;5XkWyuHcgIQncQWMdBQ9lP;2,612,649
Nitzer Ebb;Let Your Body Learn;02uGtKXWZmyOk9naSTxBW7;2,009,141
Nitzer Ebb;Murderous;5xnIU6ENXyDrYhZtKgAsD7;1,620,311
Nitzer Ebb;Getting Closer;26LG44lA7iDPRiUqkEH3AA;1,315,207
Nitzer Ebb;Control I'm Here;6LZH5nnKzLeCweVLzHmpLH;643,883
Warg;Tales From The North - Instrumental Version;3TymBNQgAEmcRm9EZrtQ5l;35,030
Warg;Outro;10HTe6BwMRubi8in7Z1qhz;31,690
Warg;Dunwich, Pt. 1: - The Arrival;3m0Juo4AO4C8ebzv3vsPaG;31,433
Warg;Tales From The North;7vovNQnsqLeGqTcPCbl89O;25,620
Warg;Light Under The Shadows;37GzmJIPl0YRPfwqBRvcnh;13,332
ÄURÄ LÍMITE;Próxima Estación - Alternative Version;3wfx2fFoOFwl7Zem0TZfFe;75,306
ÄURÄ LÍMITE;Por Quemar;0ZpRITFt4bGuMhkRkQzmL9;94,304
ÄURÄ LÍMITE;Te Odio;0szyJB8uc6PTfshyBp2Niz;21,450
ÄURÄ LÍMITE;La Sombra;1H0C7q030uq1rmjxNv1mZA;38,421
ÄURÄ LÍMITE;Caos;19VI5uehrrIqH5lJwcFHtE;33,949
Corpore;Power Rangers - Main Theme - Metal Version;4TTB4tbuXVKu8YGxZjkEMD;61,987
Corpore;Preludio: Déjame;08bsToA3b0CjPTRNLKZ6Sx;15,035
Corpore;She Came Like A Hurricane;4xRteKKkMwS5Uj2xuEZ7wd;34,438
Corpore;Zwischenspiel;7bR8if6oNBtU2np3B6ApGs;5,923
Corpore;Letal;5B58uq7LLbssY3tPfgE6OS;21,544
CueStack;Unstoppable;00sEagmxuAMrxyxn3uii8J;145,409
CueStack;Through the Night;0sIM8X2KyJTNRd5ON7BFnQ;1,587,326
CueStack;Alive;1SruLf1FO8Aihdgfhgxyr9;1,372,953
CueStack;Unstoppable (Shred Edit);4c8DOZHumBlXF5JrUk8lAa;31,595
CueStack;Lines of Code (2023 Edit);492Oo6kdRf3agNTTrCVIWS;38,877
Bile;In League;6N09DiGe5l8xB8YfCSn2Gx;1,502,697
Bile;World War Four;3fk9e1ibHfAcf3Tk0xIXCq;20,999
Bile;Anything;5JLS5TMDqNu2fINj3tShY1;585,547
Bile;I Reject;1xghRTGHxsRiQNAR2Jv91F;269,498
